13926,-4.74408,56.564,189
13892,-5.33884,56.1062,101
13893,-5.3435,56.1043,104
14154,-6.15432,56.4745,15
30482,-6.16381,56.4802,30
13824,-4.85505,56.3512,351
13823,-4.88554,56.3537,335
894,-6.31646,55.5946,90
1532,-6.60181,54.4586,27
1530,-6.64866,54.3523,62
23507,-6.65103,54.3523,62
16179,-6.51911,54.2565,143
1539,-6.40945,54.4734,21
1537,-6.38957,54.1937,76
16499,-6.58491,54.2015,224
1536,-6.40807,54.1508,131
16500,-6.60585,54.0911,166
1533,-6.34227,54.5013,17
16198,-6.68032,54.4461,24
16199,-6.71774,54.2354,184
16501,-6.60805,54.076,136
16184,-6.44691,54.4622,14
16855,-6.4991,54.258,134
1534,-6.50256,54.2371,161
16182,-6.51717,54.3103,88
16180,-6.51429,54.3049,84
16194,-6.75168,54.2798,116
25338,-6.70493,54.2551,160
57234,-6.67605,54.2049,219
16213,-6.31785,54.4874,37
1531,-6.60301,54.4075,25
17177,-6.59098,54.4078,37
62043,-6.38105,54.4967,14
1540,-6.34563,54.4492,55
24124,-6.21407,54.4958,38
62056,-6.48281,54.1015,118
16497,-6.29741,54.1241,9
1486,-6.32964,54.1596,1
25353,-6.61911,54.4833,34
25010,-6.41056,54.4051,22
1538,-6.42933,54.4377,16
17315,-6.37536,54.2956,37
16204,-6.52817,54.3895,35
16205,-6.57758,54.3857,61
16201,-6.62385,54.2855,122
16200,-6.62108,54.2819,160
16502,-6.45329,54.0876,94
1535,-6.42582,54.3685,43
19240,-6.46154,54.3186,65
16181,-6.40348,54.3493,18
16185,-6.54645,54.4823,20
16195,-6.83338,54.3228,48
16865,-6.34073,54.1885,17
16177,-6.48811,54.2228,128
62122,-2.558,51.5509,75
674,-2.71532,51.5055,9
9626,-2.67158,51.5111,6
9418,-2.28005,51.5445,123
9419,-2.26384,51.5307,116
9386,-2.86554,51.3273,19
9395,-2.74841,51.3623,61
9604,-2.66473,51.4082,91
1312,-2.35355,51.3857,20
9555,-2.34489,51.3803,66
9554,-2.3449,51.3812,68
1311,-2.35731,51.3715,114
9552,-2.35505,51.3929,77
56779,-2.32416,51.3828,202
9562,-2.36943,51.3938,123
9547,-2.30334,51.3993,91
9546,-2.3322,51.4146,76
9543,-2.29664,51.4008,63
9560,-2.36225,51.3947,152
9538,-2.31891,51.3642,159
56918,-2.35971,51.3804,30
9561,-2.36803,51.3983,168
